GeneSymbol,EntrezID
TCOF1,6949
NDST1,3340
SYNPO,11346
MYOZ3,91977
C5orf62,85027
GPX3,2878
GM2A,2760
SLC36A1,206358
G3BP1,10146
GRIA1,2890
MFAP3,4238
GALNT10,55568
SAP30L,79685
LARP1,23367
CNOT8,9337
MRPL22,29093
SGCD,6444
PPP1R2P3,153743
ITK,3702
CYFIP2,26999
THG1L,54974
LSM11,134353
UBLCP1,134510
ADRA1B,147
TTC1,7265
FABP6,2172
PTTG1,9232
GABRA6,2559
GABRA1,2554
GABRG2,2566
CCNG1,900
HMMR,3161
MAT2B,27430
WWC1,23286
RARS,5917
RPL10,6134
CCDC99,54908
DOCK2,1794
FOXI1,2299
C5orf58,133874
KCNIP1,30820
GABRP,2568
RANBP17,64901
TLX3,30012
NPM1,4869
FGF18,8817
ERGIC1,57222
RPL26L1,51121
ATP6V0E1,8992
C5orf41,153222
BNIP1,662
CPEB4,80315
HMP19,51617
MSX2,4488
SFXN1,94081
HRH2,3274
CPLX2,10814
CPLX2,10814
C5orf25,375484
ARL10,285598
HIGD2A,192286
FAF2,23197
CDHR2,54825
TSPAN17,26262
ZNF346,23567
FGFR4,2264
NSD1,64324
PRELID1,27166
RGS14,10636
SLC34A1,6569
GRK6,2870
PRR7,80758
TMED9,54732
B4GALT7,11285
RPL19,6143
N4BP3,23138
RMND5B,64777
HNRNPAB,3182
ZNF354B,117608
ZFP2,80108
ZNF454,285676
ZNF354C,30832
RUFY1,80230
CANX,821
MAML1,9794
LTC4S,4056
SQSTM1,8878
CNOT6,57472
BTNL8,79908
BTNL3,10917
BTNL9,153579
OR2V2,285659
TRIM41,90933
TRIM52,84851
OR4F16,81399
FLJ44896,401166
CCDC127,133957
C5orf55,116349
LOC25845,25845
SLC9A3,6550
TPPP,11076
ZDHHC11,79844
BRD9,65980
SLC12A7,10723
TERT,7015
CLPTM1L,81037
SLC6A3,6531
LPCAT1,79888
MRPL36,64979
IRX4,50805
IRX2,153572
FLJ33360,401172
MED10,84246
NSUN2,54888
FASTKD3,79072
SEMA5A,9037
TAS2R1,50834
FAM173B,134145
CMBL,134147
DAP,1611
CTNND2,1501
DNAH5,1767
ANKH,56172
LOC100128508,100128508
ZNF622,90441
FAM134B,54463
MYO10,4651
LOC285696,285696
CDH18,1016
CDH12,1010
CDH10,1008
CDH9,1007
DROSHA,29102
GOLPH3,64083
MTMR12,54545
ZFR,51663
ADAMTS12,81792
SLC45A2,51151
AMACR,23600
C1QTNF3,114899
RAD1,5810
AGXT2,64902
PRLR,5618
CAPSL,133690
UGT3A1,133688
UGT3A2,167127
C5orf33,133686
RANBP3L,202151
C5orf42,65250
NUP155,9631
GDNF,2668
LIFR,3977
RICTOR,253260
FYB,2533
C9,735
DAB2,1601
TTC33,23548
PRKAA1,5562
RPL37,6167
HEATR7B2,133558
C6,729
OXCT1,5019
SEPP1,6414
C5orf39,389289
LOC100132356,100132356
HMGCS1,3157
CCL28,56477
C5orf28,64417
C5orf34,375444
PAIP1,10605
FGF10,2255
HCN1,348980
EMB,133418
MOCS2,4338
ARL15,54622
ESM1,11082
CDC20B,166979
CCNO,10309
DHX29,54505
PPAP2A,8611
SLC38A9,153129
IL6ST,3572
ANKRD55,79722
RPL26,6154
MIER3,166968
PLK2,10769
PDE4D,5144
DEPDC1B,55789
ERCC8,1161
GNL3L,54552
C5orf43,643155
LOC57399,57399
DIMT1L,27292
HTR1A,3350
SREK1IP1,285672
ADAMTS6,11174
ADAMTS6,11174
CENPK,64105
TRIM23,373
SGTB,54557
CD180,4064
CCDC125,202243
TAF9,6880
SMN1,6606
SERF1A,8293
GTF2H2B,653238
NAIP,4671
GTF2H2,2966
MRPS27,23107
ZNF366,167465
FOXD1,2297
ANKRA2,57763
ENC1,8507
GFM2,84340
GCNT4,51301
COL4A3BP,10087
POC5,134359
RAP1B,5908
F2RL2,2151
ZBED3,84327
WDR41,55255
OTP,23440
TBCA,6902
AP3B1,8546
LHFPL2,10184
ARSB,411
DMGDH,29958
HOMER1,9456
SERINC5,256987
ANKRD34B,340120
DHFR,1719
ACOT12,134526
SSBP2,23635
RPS23,6228
HAPLN1,1404
EDIL3,10085
FLJ11292,55338
LOC645261,645261
CCNH,902
TMEM161B,153396
MEF2C,4208
CETN3,1070
MBLAC2,153364
LYSMD3,116068
ARRDC3,57561
FAM172A,83989
NPM1,4869
POU5F2,134187
C5orf36,285600
ANKRD32,84250
MCTP1,79772
TTC37,9652
SPATA9,83890
GLRX,2745
ELL2,22936
PCSK1,5122
ERAP1,51752
LIX1,167410
RIOK2,55781
CHD1,1105
ST8SIA4,7903
SLCO4C1,353189
SLCO6A1,133482
GIN1,54826
NUDT12,83594
EFNA5,1946
FBXL17,64839
PJA2,9867
STARD4,134429
C5orf13,9315
EPB41L4A,64097
REEP5,7905
MCC,4163
TSSK1B,83942
TRIM36,55521
PGGT1B,5229
CCDC112,153733
FEM1C,56929
TMED7,51014
CDO1,1036
ATG12,9140
RPS25,6230
SEMA6A,57556
DTWD2,285605
LOX,4015
PPIC,5480
CEP120,153241
ALDH7A1,501
3-Mar,115123
FBN2,2201
HINT1,3094
RAPGEF6,51735
ACSL6,23305
P4HA2,8974
P4HA2,8974
IRF1,3659
IL5,3567
KIF3A,11127
8-Sep,23176
SHROOM1,134549
GDF9,2661
AFF4,27125
ZCCHC10,54819
FSTL4,23105
C5orf15,56951
VDAC1,7416
SKP1,6500
PPP2CA,5515
CDKL3,51265
CDKN2AIPNL,91368
SAR1B,51128
PITX1,5307
H2AFY,9555
C5orf20,140947
NEUROG1,4762
CXCL14,9547
IL9,3578
LECT2,3950
SMAD5OS,9597
TRPC7,57113
SPOCK1,6695
KLHL3,26249
HNRNPA0,10949
FAM13B,51306
NME5,8382
BRD8,10902
CDC23,8697
GFRA3,2676
CDC25C,995
ETF1,2107
HSPA9,3313
LRRTM2,26045
SIL1,64374
SLC23A1,9963
MGC29506,51237
SPATA24,202051
DNAJC18,202052
TMEM173,340061
NRG2,9542
PFDN1,5201
HBEGF,1839
SRA1,10011
APBB3,10307
CD14,929
NDUFA2,4695
DND1,373863
HARS,3035
TAF7,6879
SLC25A2,83884
DIAPH1,1729
HDAC3,8841
FCHSD1,89848
ARAP3,64411
PCDH1,5097
PCDH12,51294
GNPDA1,10007
SPRY4,81848
FGF1,2246
NR3C1,2908
YIPF5,81555
PRELID2,153768
LARS,51520
GPR151,134391
PPP2R2B,5521
DPYSL3,1809
JAKMIP2,9832
SPINK1,6690
C5orf46,389336
HTR4,3360
SH3TC2,79628
IL17B,27190
CSNK1A1,1452
CSNK1A1,1452
PDE6A,5145
TIGD6,81789
CSF1R,1436
PDGFRB,5159
CAMK2A,815
CD74,972
RPS14,6208
RBM22,55696
DCTN4,51164
ZNF300P1,134466
TNIP1,10318
ANXA6,309
CCDC69,26112
SLC36A3,285641
SLC36A2,153201
FAT2,2196
SPARC,6678
ATOX1,475
GLRA1,2741
NMUR2,56923
FAM114A2,10827
HAND1,9421
C5orf4,10826
GEMIN5,25929
TIMD4,91937
HAVCR1,26762
HAVCR2,84868
MED7,9443
FAM71B,153745
C5orf40,408263
ADAM19,8728
SOX30,11063
CLINT1,9685
EBF1,1879
RNF145,153830
IL12B,3593
CCNJL,79616
C1QTNF2,114898
C5orf54,63920
SLU7,10569
ATP10B,23120
GABRB2,2561
NUDCD2,134492
PANK3,79646
SLIT3,6586
LOC100133106,100133106
LCP2,3937
KCNMB1,3779
FBXW11,23291
STK10,6793
UBTD2,92181
SH3PXD2B,285590
DUSP1,1843
NKX2-5,1482
STC2,8614
BOD1,91272
FLJ16171,441116
DRD1,1812
THOC3,84321
KIAA1191,57179
NOP16,51491
CLTB,1212
RNF44,22838
GPRIN1,114787
SNCB,6620
HK3,3101
UIMC1,51720
RAB24,53917
MXD3,83463
LMAN2,10960
F12,2161
DBN1,1627
PDLIM7,9260
DOK3,79930
DDX41,51428
FAM193B,54540
FAM193B,54540
PDLIM7,9260
DDX41,51428
FAM153B,202134
PROP1,5626
NHP2,55651
GMCL1L,64396
AGXT2L2,85007
COL23A1,91522
CLK4,57396
ZNF354A,6940
GRM6,2916
ADAMTS2,9509
HNRNPH1,3187
MGAT4B,11282
C5orf45,51149
TBC1D9B,23061
RNF130,55819
RASGEF1C,255426
MAPK9,5601
GFPT2,9945
SCGB3A1,92304
FLT4,2324
MGAT1,4245
TRIM7,81786
GNB2L1,10399
TRIM52,84851
DUSP22,56940
IRF4,3662
FOXQ1,94234
FOXF2,2295
FOXC1,2296
WRNIP1,56897
DKFZP686I15217,401232
NQO2,4835
RIPK1,8737
BPHL,670
FAM50B,26240
PRPF4B,8899
C6orf201,404220
CDYL,9425
LOC100129033,100129033
FARS2,10667
LY86,9450
RREB1,6239
RIOK1,83732
DSP,1832
SNRNP48,154007
BMP6,654
PIP5K1P1,206426
GCNT2,2651
PAK1IP1,55003
TMEM14C,51522
TMEM14B,81853
SYCP2L,221711
HIVEP1,3096
EDN1,1906
RPL15,6138
SIRT5,23408
NOL7,51406
RNF182,221687
CD83,9308
JARID2,3720
MYLIP,29116
GMPR,2766
RBM24,221662
CAP2,10486
FAM8A1,51439
RNF144B,255488
ID4,3400
E2F3,1871
CDKAL1,54901
SOX4,6659
HDGFL1,154150
NRSN1,140767
KAAG1,353219
MRS2,57380
ALDH5A1,7915
ACOT13,55856
GMNN,51053
LRRC16A,55604
SCGN,10590
HIST1H2BA,255626
SLC17A4,10050
TRIM38,10475
HIST1H3A,8350
HIST1H4A,8359
HIST1H3C,8352
HFE,3077
HIST1H4C,8364
HIST1H2AC,8334
HIST1H1E,3008
HIST1H2BD,3017
HIST1H2BE,8344
HIST1H2BF,8343
HIST1H4E,8367
HIST1H2AE,3012
HIST1H3E,8353
HIST1H4F,8361
HIST1H2BH,8345
HIST1H2BI,8346
BTN3A2,11118
BTN3A2,11118
BTN2A2,10385
BTN3A1,11119
BTN2A3,54718
BTN3A3,10384
BTN2A1,11120
BTN1A1,696
HMGN4,10473
ABT1,29777
HIST1H2AG,8969
HIST1H4I,8294
HIST1H2AH,85235
PRSS16,10279
FKSG83,83954
HIST1H2AI,8329
HIST1H3H,8357
HIST1H2BM,8342
HIST1H4J,8363
HIST1H2BN,8341
HIST1H2AL,8332
HIST1H2BO,8348
OR2B6,26212
ZNF165,7718
ZSCAN16,80345
ZNF192,7745
ZNF193,7746
ZNF187,7741
PGBD1,84547
ZKSCAN3,80317
GPX5,2880
OR2J3,442186
OR2J2,26707
OR12D2,26529
OR2H1,26716
OR2H2,7932
MOG,4340
HLA-F,3134
LOC554223,554223
HCG9,10255
ZNRD1,30834
PPP1R11,6992
TRIM40,135644
TRIM15,89870
HLA-L,3139
TRIM39,56658
RPP21,79897
HLA-E,3133
PRR3,80742
ABCF1,23
MRPS18B,28973
ATAT1,79969
C6orf136,221545
TUBB,203068
DDR1,780
GTF2H4,2968
DPCR1,135656
MUC21,394263
PSORS1C1,170679
TCF19,6941
HCG27,253018
HCP5,10866
MICB,4277
NFKBIL1,4795
LTA,4049
TNF,7124
LST1,7940
AIF1,199
BAT2,7916
APOM,55937
CSNK2B,1460
LY6G5B,58496
LY6G6D,58530
C6orf25,80739
MSH5,4439
HSPA1A,3303
HSPA1B,3304
C6orf48,50854
C2,717
CFB,629
SKIV2L,6499
STK19,8859
C4B,721
CYP21A2,1589
PPT2,9374
RNF5,6048
HLA-DRA,3122
LOC100510059,100510059
HLA-DQA2,3118
PSMB9,5698
BRD2,6046
HLA-DPB1,3115
HLA-DPB2,3116
SLC39A7,7922
HSD17B8,7923
RING1,6015
RPS18,6222
B3GALT4,8705
PFDN6,10471
PHF1,5252
SYNGAP1,8831
GGNBP1,449520
ITPR3,3710
HMGA1,3159
PACSIN1,29993
SNRPC,6631
UHRF1BP1,54887
ANKS1A,23294
SCUBE3,222663
ZNF76,7629
DEF6,50619
PPARD,5467
FANCE,2178
RPL10A,4736
C6orf81,221481
C6orf126,389383
LHFPL5,222662
MAPK14,1432
MAPK13,5603
PNPLA1,285848
KCTD20,222658
SRSF3,6428
CDKN1A,1026
RAB44,401258
C6orf89,221477
PI16,221476
FGD2,221472
COX6A1,1337
PIM1,5292
TBC1D22B,55633
RNF8,9025
FTSJD2,23070
ZFAND3,60685
DNAH8,1769
GLP1R,2740
DAAM2,23500
APOBEC2,10930
NFYA,4800
TREML4,285852
NCR2,9436
FOXP4,116113
MDFI,4188
PRICKLE4,29964
BYSL,705
TAF8,129685
GUCA1A,2978
HCRP1,387535
UBR2,23304
FLJ38717,401261
RPL7L1,285855
PTCRA,171558
CNPY3,10695
GNMT,27232
PPP2R5D,5528
KLHDC3,116138
RRP36,88745
KLC4,89953
PTK7,5754
SRF,6722
CUL9,23113
SLC22A7,10864
ABCC10,89845
TJAP1,93643
POLR1C,9533
POLH,5429
MAD2L1BP,9587
RSPH9,221421
VEGFA,7422
C6orf223,221416
CAPN11,11131
SLC29A1,2030
HSP90AB1,3326
TMEM151B,441151
CDC5L,988
RUNX2,860
ENPP4,22875
TDRD6,221400
MEP1A,4224
CD2AP,23607
GPR111,222611
GPR115,221393
OPN5,221391
CENPQ,55166
C6orf141,135398
TFAP2D,83741
TFAP2B,7021
IL17A,3605
PAQR8,85315
EFHC1,114327
TMEM14A,28978
FBXO9,26268
LRRC1,55227
C6orf142,90523
TINAG,27283
HCRTR2,3062
GFRAL,389400
BEND6,221336
KIAA1586,57691
ZNF451,26036
BAG2,9532
PRIM2,5558
PTP4A1,7803
PHF3,23469
BAI3,577
COL19A1,1310
FAM135A,57579
C6orf57,135154
SMAP1,60682
OGFRL1,79627
RIMS1,22999
KCNQ5,56479
DDX43,55510
MTO1,25821
CD109,135228
SENP6,26054
MYO6,4646
SH3BGRL2,83699
TTK,7272
BCKDHB,594
TPBG,7162
DOPEY1,23033
RWDD2A,112611
PRSS35,167681
CYB5R4,51167
MRAP2,112609
NT5E,4907
HTR1E,3354
C6orf162,57150
C6orf165,154313
SLC35A1,10559
ORC3,23595
SPACA1,81833
PNRC1,10957
ANKRD6,22881
CASP8AP2,9994
GJA10,84694
MANEA,79694
FUT9,10690
KIAA0776,23376
FHL5,9457
KLHL32,114792
POU3F2,5454
PRDM13,59336
GRIK2,2898
LIN28B,389421
PRDM1,639
QRSL1,55278
C6orf203,51250
SOBP,55084
NR2E1,7101
LACE1,246269
FOXO3,2309
ARMC2,84071
CEP57L1,285753
FLJ37396,285754
SMPD2,6610
FIG4,9896
GPR6,2830
CDC40,51362
AMD1,262
GTF3C6,112495
RPF2,84154
SLC16A10,117247
KIAA1919,91749
WISP3,8838
MARCKS,4082
FLJ34503,285759
NT5DC1,221294
DSE,29940
FAM26E,254228
FAM26D,221301
RWDD1,51389
KPNA5,3841
RFX6,222546
VGLL2,245806
DCBLD1,285761
NUS1,116150
RPL29,6159
BRD7P3,23629
PLN,5350
ASF1A,25842
GJA1,2697
HSF2,3298
PKIB,5570
FABP7,2173
SMPDL3A,10924
NKAIN2,154215
RNF217,154214
TPD52L1,7164
HEY2,23493
NCOA7,135112
HINT3,135114
TRMT11,60487
RSPO3,84870
RNF146,81847
C6orf58,352999
LAMA2,3908
L3MBTL3,84456
TMEM200A,114801
AKAP7,9465
ARG1,383
ENPP3,5169
ENPP1,5167
TAAR9,134860
TAAR8,83551
TAAR6,319100
EYA4,2070
MGC34034,154089
TCF21,6943
TBPL1,9519
MYB,4602
PDE7B,27115
PEX7,5191
TNFAIP3,7128
KIAA1244,57221
HEBP2,23593
CCDC28A,25901
C6orf115,58527
HECA,51696
VTA1,51534
GPR126,57211
AIG1,51390
PEX3,8504
PHACTR2,9749
LTV1,84946
STX11,8676
UTRN,7402
GRM1,2911
RAB32,10981
STXBP5,134957
SASH1,23328
UST,10090
TAB2,23118
SUMO4,387082
C6orf72,116254
RPS18,6222
PCMT1,5110
ULBP2,80328
ULBP1,80329
PPP1R14C,81706
IYD,389434
MTHFD1L,25902
AKAP12,9590
C6orf211,79624
C6orf97,80129
ESR1,2099
MYCT1,80177
VIP,7432
OPRM1,4988
RBM16,22828
TIAM2,26230
CLDN20,49861
ARID1B,57492
ZDHHC14,79683
SNX9,51429
SYNJ2,8871
GTF2H5,404672
TULP4,56995
WTAP,9589
ACAT2,39
MRPL18,29074
PNLDC1,154197
MAS1,4142
IGF2R,3482
SLC22A1,6580
SLC22A3,6581
PLG,5340
MAP3K4,4216
PACRG,135138
QKI,9444
FGFR1OP,11116
CCR6,1235
UNC93A,54346
TTLL2,83887
MLLT4,4301
KIF25,3834
SMOC2,64094
C6orf208,80069
FAM120B,84498
TBP,6908
EXOC2,55770
HUS1B,135458
GMDS,2762
C6orf195,154386
SERPINB1,1992
MGC39372,221756
SERPINB9,5272
SERPINB6,5269
TUBB2A,7280
TUBB2B,347733
SLC22A23,63027
C6orf145,221749
C6orf146,222826
PECI,10455
RPP40,10799
LYRM4,57128
LYRM4,57128
NRN1,51299
F13A1,2162
LY86-AS,285780
SSR1,6745
CAGE1,285782
TXNDC5,81567
EEF1E1,9521
SLC35B3,51000
OFCC1,266553
TFAP2A,7020
C6orf218,221718
MAK,4117
GCM2,9247
ELOVL2,54898
ERVFRDE1,405754
NEDD9,4739
C6orf105,84830
TBC1D7,51256
GFOD1,54438
C6orf114,85411
RANBP9,10048
CCDC90A,63933
DTNBP1,84062
ATXN1,6310
NUP153,9972
KIF13A,63971
NHLRC1,378884
TPMT,7172
DEK,7913
MBOAT1,154141
PRL,5617
DCDC2,51473
GPLD1,2822
KIAA0319,9856
TDP2,51567
C6orf62,81688
FAM65B,9750
CMAH,8418
HIST1H2AA,221613
SLC17A1,6568
SLC17A3,10786
SLC17A2,10246
HIST1H1A,3024
HIST1H4B,8366
HIST1H3B,8358
HIST1H2AB,8335
HIST1H2BB,3018
HIST1H1C,3006
HIST1H1T,3010
HIST1H2BC,8347
HIST1H4D,8360
HIST1H3D,8351
HIST1H2BG,8339
HIST1H1D,3007
HIST1H4G,8369
HIST1H3F,8968
HIST1H3G,8355
HIST1H4H,8365
ZNF322A,79692
GUSBP3,653188
HIST1H2BJ,8970
HIST1H2BK,85236
ZNF204P,7754
LOC439938,439938
HIST1H2BL,8340
HIST1H2AJ,8331
HIST1H4K,8362
HIST1H2AK,8330
HIST1H1B,3009
HIST1H3I,8354
HIST1H4L,8368
HIST1H3J,8356
HIST1H2AM,8336
OR2B2,81697
ZKSCAN4,387032
ZNF323,64288
ZSCAN12,9753
GPX6,257202
SCAND3,114821
TRIM27,5987
OR2W1,26692
OR2B3,442184
OR5V1,81696
OR12D3,81797
OR11A1,26531
MAS1L,116511
UBD,10537
GABBR1,2550
SUMO2,6613
IFITM4P,340198
HCG4,54435
HCG8,100507399
RNF39,80352
TRIM31,11074
TRIM10,10107
TRIM26,7726
GNL1,2794
PPP1R10,5514
DHX16,8449
KIAA1949,170954
NRM,11270
MDC1,9656
FLOT1,10211
IER3,8870
NCRNA00243,401247
SFTA2,389376
RDBP,7936
C6orf15,29113
CDSN,1041
PSORS1C2,170680
CCHCR1,54535
POU5F1,5460
HLA-B,3106
BAT1,7919
LTB,4050
NCR3,259197
BAT3,7917
C6orf47,57827
BAT4,7918
LY6G5C,80741
BAT5,7920
LY6G6E,79136
LY6G6C,80740
DDAH2,23564
CLIC1,1192
C6orf27,80737
VARS,7407
LSM2,57819
HSPA1L,3305
NEU1,4758
SLC44A4,80736
EHMT2,10919
ZBTB12,221527
DOM3Z,1797
TNXB,7148
FKBPL,63943
PRRT1,80863
AGPAT1,10554
AGER,177
PBX2,5089
GPSM3,63940
NOTCH4,4855
C6orf10,10665
BTNL2,56244
HLA-DQB2,3120
HLA-DOB,3112
TAP2,6891
PSMB8,5696
TAP1,6890
PPP1R2P1,100507444
HLA-DMB,3109
HLA-DMA,3108
HLA-DOA,3111
HLA-DPA1,3113
COL11A2,1302
RXRB,6257
VPS52,6293
WDR46,9277
RGL2,5863
TAPBP,6892
ZBTB22,9278
DAXX,1616
CUTA,51596
BAK1,578
C6orf227,401253
C6orf125,84300
IP6K3,117283
MLN,4295
GRM4,2914
C6orf1,221491
NUDT3,11165
RPS10,6204
SPDEF,25803
C6orf106,64771
TAF11,6882
TCP11,6954
TEAD3,7005
TULP1,7287
FKBP5,2289
CLPS,1208
SRPK1,6732
SLC26A8,116369
ETV7,51513
PXT1,222659
STK38,11329
CPNE5,57699
PPIL1,51645
MTCH1,23787
TMEM217,221468
MDGA1,266727
BTBD9,114781
GLO1,2739
C6orf64,55776
KCNK5,8645
KCNK17,89822
KCNK16,83795
KIF6,221458
MOCS1,4337
FLJ41649,401260
UNC5CL,222643
C6orf130,221443
TREML1,340205
TREM2,54209
TREML2,79865
TREM1,54210
TFEB,7942
PGC,5225
FRS3,10817
USP49,25862
MED20,9477
CCND3,896
GUCA1B,2979
MRPS10,55173
TRERF1,55809
TRERF1,55809
PRPH2,5961
TBCC,6903
PEX6,5190
MEA1,4201
CUL7,9820
MRPL2,51069
C6orf108,10591
CRIP3,401262
ZNF318,24149
DLK2,65989
YIPF3,25844
XPO5,57510
GTPBP2,54676
MRPS18A,55168
MRPL14,64928
SLC35B2,347734
NFKBIE,4794
TCTE1,202500
AARS2,57505
SUPT3H,8464
CLIC5,53405
CLIC5,53405
ENPP5,59084
RCAN2,10231
CYP39A1,51302
PLA2G7,7941
GPR116,221395
GPR110,266977
GPR110,266977
TNFRSF21,27242
C6orf138,442213
MUT,4594
RHAG,6005
CRISP2,7180
CRISP3,10321
PGK2,5232
CRISP1,167
FTH1,2495
PKHD1,5314
IL17F,112744
MCM3,4172
TRAM2,9697
GSTA2,2939
GSTA1,2938
GSTA5,221357
GSTA3,2940
GSTA4,2941
ICK,22858
GCM1,8521
ELOVL5,60481
GCLC,2729
KLHL31,401265
HMGCLL1,54511
BMP5,653
COL21A1,81578
DST,667
RAB23,51715
GUSBP4,375513
KHDRBS2,202559
LGSN,51557
EYS,346007
LMBRD1,55788
COL9A1,1297
B3GAT2,135152
C6orf155,79940
KHDC1,80759
RPL39,6170
C6orf150,115004
EEF1A1,1915
SLC17A5,26503
COL12A1,1303
COX7A2,1347
TMEM30A,55754
FILIP1,27145
IMPG1,3617
HTR1B,3351
PHIP,55023
HMGN3,9324
FLJ13744,80078
LCA5,167691
ELOVL4,6785
FAM46A,55603
IBTK,25998
UBE2CBP,90025
PGM3,5238
ME1,4199
SNAP91,9892
KIAA1009,22832
SNX14,57231
SYNCRIP,10492
CGA,1081
GJB7,375519
RARS2,57038
AKIRIN2,55122
CNR1,1268
RNGTT,8732
SRSF12,135295
GABRR1,2569
GABRR2,2570
UBE2J1,51465
RRAGD,58528
LYRM2,57226
MDN1,23195
BACH2,60468
MAP3K7,6885
EPHA7,2045
GPR63,81491
NDUFAF4,29078
MMS22L,253714
FBXL4,26235
C6orf168,84553
COQ3,51805
SFRS18,25957
USP45,85015
CCNC,892
MCHR2,84539
SIM1,6492
ASCC3,10973
HACE1,57531
BVES,11149
POPDC3,64208
PREP,5550
ATG5,9474
RTN4IP1,84816
PDSS2,57107
SCML4,256380
SEC63,11231
OSTM1,28962
SNX3,8724
SESN1,27244
AKD1,221264
WASF1,8936
DDO,8528
SLC22A16,85413
CDK19,23097
REV3L,5980
TRAF3IP2,10758
FYN,2534
TUBE1,51175
LAMA4,3910
HDAC2,3066
HS3ST5,222537
FRK,2444
COL10A1,1300
TSPYL4,23270
TSPYL1,7259
ZUFSP,221302
GPRC6A,222545
ROS1,6098
GOPC,57120
C6orf204,387119
MCM9,254394
MCM9,254394
FAM184A,79632
MAN1A1,4121
C6orf170,221322
SERINC1,57515
TRDN,10345
HDDC2,51020
ECHDC1,55862
C6orf174,387104
PTPRK,5796
ARHGAP18,93663
SAMD3,154075
EPB41L2,2037
MED23,9439
OR2A4,79541
CTGF,1490
MOXD1,26002
STX7,8417
TAAR5,9038
TAAR2,9287
TAAR1,134864
VNN1,8876
VNN3,55350
VNN2,8875
C6orf192,116843
SLC2A12,154091
SGK1,6446
ALDH8A1,64577
HBS1L,10767
AHI1,54806
FAM54A,113115
BCLAF1,9774
MAP7,9053
MAP3K5,4217
IL20RA,53832
IL22RA2,116379
IFNGR1,3459
OLIG3,167826
PERP,64065
PBOV1,59351
REPS1,85021
TXLNB,167838
CITED2,10370
NMBR,4829
HIVEP2,3097
ADAT2,134637
FUCA2,2519
PLAGL1,5325
SF3B5,83443
EPM2A,7957
FBXO30,84085
SHPRH,257218
PPIL4,85313
KATNA1,11104
LATS1,9113
NUP43,348995
LRP11,84918
RAET1E,135250
RAET1G,353091
RAET1L,154064
ULBP3,79465
ZBTB2,57621
RMND1,55005
SYNE1,23345
FBXO5,26271
MTRF1L,54516
RGS17,26575
RPL27A,6157
IPCEF1,26034
CNKSR3,154043
TFB1M,51106
NOX3,50508
SERAC1,84947
DYNLT1,6993
EZR,7430
OSTCL,202459
RSPH3,83861
TAGAP,117289
FLJ27255,401281
SOD2,6648
TCP1,6950
SLC22A2,6582
LPAL2,80350
LPA,4018
AGPAT4,56895
NCRNA00241,79992
PARK2,5071
C6orf118,168090
PDE10A,10846
T,6862
PRR18,285800
SFT2D1,113402
BRP44L,51660
RPS6KA2,6196
FAM103A1,83640
RNASET2,8635
GPR31,2853
TCP10,6953
C6orf123,26238
C6orf124,653483
HGC6.3,100128124
C6orf54,26236
FRMD1,79981
DACT2,168002
THBS2,7058
WDR27,253769
PHF10,55274
TCTE3,6991
NCRNA00242,401288
DLL1,28514
PSMB1,5689
PDCD2,5134
SUN1,23353
GET4,51608
CYP2W1,54905
GPR146,115330
GPER,2852
MAFK,7975
MAFK,7975
NUDT1,4521
EIF3B,8662
CHST12,55501
LFNG,3955
IQCE,23288
TTYH3,80727
SDK1,221935
KIAA0415,9907
RNF216L,441191
RBAK,57786
LOC389458,389458
WIPI2,26100
SLC29A4,222962
FSCN1,6624
OCM,654231
CCZ1,51622
AIMP2,7965
RAC1,5879
ZDHHC4,55146
C7orf26,79034
PMS2CL,441194
RSPH10B,222967
C1GALT1,56913
MIOS,54468
GLCCI1,113263
NXPH1,30010
PHF14,9678
TMEM106B,54664
SCIN,85477
SCIN,85477
ARL4A,10124
BZW2,28969
TSPAN13,27075
AHR,196
HDAC9,9734
ITGB8,3696
ABCB5,340273
SP4,6671
DNAH11,8701
IL6,3569
KLHL7,55975
NUPL2,11097
GPNMB,10457
IGF2BP3,10643
C5orf13,9315
RPS2P32,256355
CCDC126,90693
C7orf46,340277
STK31,56164
NPY,4852
MPP6,51678
NFE2L3,9603
CBX3,11335
SNX10,29887
EVX1,2128
TAX1BP1,8887
CREB5,9586
CHN2,1124
PRR15,222171
WIPF3,644150
PLEKHA8,84725
C7orf41,222166
DKFZP586I1420,222161
GARS,2617
INMT,11185
FAM188B,84182
AQP1,358
GHRHR,2692
ADCYAP1R1,117
CCDC129,223075
C7orf16,10842
AVL9,23080
FKBP9,11328
BBS9,27241
FLJ20712,55025
BMPER,168667
NPSR1,387129
7-Sep,989
PP13004,402481
EEPD1,80820
ANLN,54443
GPR141,353345
TXNDC3,51314
EPDR1,54749
STARD3NL,83930
POU6F2,11281
C7orf36,57002
RALA,5898
NCRNA00265,349114
CDK13,8621
C7orf10,79783
MRPL32,64983
HECW1,23072
STK17A,9263
BLVRA,644
UBE2D4,51619
SPDYE1,285955
DBNL,28988
AEBP1,165
YKT6,10652
RPL32,6161
OGDH,4967
ZMIZ2,83637
PPIA,5478
CCM2,83605
RAMP3,10268
ADCY1,107
IGFBP1,3484
C7orf69,80099
UPP1,7378
ABCA13,154664
VWC2,375567
IKZF1,10320
POM121L12,285877
VSTM2A,222008
EGFR,1956
LANCL2,55915
ZNF713,349075
MRPS17,51373
GBAS,2631
CCT6A,908
SUMF2,25870
DKFZp434L192,222029
ZNF479,90827
ZNF679,168417
ZNF107,51427
